model,year,mileage,image,color,cost
2019 Chrysler 300,2019,"43,284 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/759/610/2/716b02cc.jpg?w=197&h=148&q=85&mode=1,Burgundy,"$21,590"
2019 Chrysler 300,2019,"24,559 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/424/215/6/dbf77075.jpg?w=197&h=148&q=85&mode=1,Burgundy,"$21,990"
2019 Chrysler 300,2019,"26,945 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/235/979/2/8843376f.jpg?w=197&h=148&q=85&mode=1,Burgundy,"$21,990"
2019 Chrysler 300,2019,"27,370 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/441/117/4/f117364d.jpg?w=197&h=148&q=85&mode=1,Burgundy,"$21,990"
2019 Chrysler 300,2019,"27,504 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/305/563/1/376d9f0e.jpg?w=197&h=148&q=85&mode=1,Burgundy,"$21,990"
2019 Chrysler 300,2019,"28,361 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/424/161/0/85cb43c4.jpg?w=197&h=148&q=85&mode=1,Burgundy,"$21,990"
2019 Chrysler 300,2019,"29,716 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/450/441/5/774341f8.jpg?w=197&h=148&q=85&mode=1,Gray,"$21,990"
2019 Chrysler 300,2019,"30,344 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/270/686/7/be2f48f7.jpg?w=197&h=148&q=85&mode=1,Gray,"$21,990"
2019 Chrysler 300,2019,"37,682 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/531/537/5/4ede1728.jpg?w=197&h=148&q=85&mode=1,Gray,"$21,990"
2019 Chrysler 300,2019,"38,587 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/222/732/6/7b69669c.jpg?w=197&h=148&q=85&mode=1,Black,"$21,990"
2019 Chrysler 300,2019,"24,711 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/292/431/3/92b9baa1.jpg?w=197&h=148&q=85&mode=1,Burgundy,"$22,590"
2019 Chrysler 300,2019,"27,368 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/724/998/4/daaa7ebc.jpg?w=197&h=148&q=85&mode=1,Burgundy,"$22,590"
2019 Chrysler 300,2019,"27,542 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/292/335/6/1e515099.jpg?w=197&h=148&q=85&mode=1,Burgundy,"$22,590"
2019 Chrysler 300,2019,"31,489 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/441/072/2/40e3823c.jpg?w=197&h=148&q=85&mode=1,Black,"$22,590"
2019 Chrysler 300,2019,"31,680 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/450/427/2/8cd11d18.jpg?w=197&h=148&q=85&mode=1,Burgundy,"$22,590"
2019 Chrysler Pacifica,2019,"34,294 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/712/831/7/9b38d25e.jpg?w=197&h=148&q=85&mode=1,Gray,"$22,590"
