model,year,mileage,image,color,cost
2019 Tesla Model 3,2019,"12,801 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/712/815/0/e3ff5d6a.jpg?w=197&h=148&q=85&mode=1,White,"$39,990"
2019 Tesla Model 3,2019,"6,572 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/800/660/3/63c68a6b.jpg?w=197&h=148&q=85&mode=1,Gray,"$40,590"
2019 Tesla Model 3,2019,"6,624 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/681/209/8/04138838.jpg?w=197&h=148&q=85&mode=1,Red,"$40,590"
2019 Tesla Model 3,2019,"8,287 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/759/755/1/927eaba5.jpg?w=197&h=148&q=85&mode=1,Black,"$40,590"
2019 Tesla Model 3,2019,"8,359 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/775/156/5/904e04d1.jpg?w=197&h=148&q=85&mode=1,Blue,"$40,590"
2019 Tesla Model 3,2019,"23,412 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/487/941/1/8eb68628.jpg?w=197&h=148&q=85&mode=1,Red,"$40,590"
2019 Tesla Model 3,2019,"7,154 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/800/645/3/ecb891c3.jpg?w=197&h=148&q=85&mode=1,White,"$40,990"
2019 Tesla Model 3,2019,"9,615 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/800/640/2/abeaeebc.jpg?w=197&h=148&q=85&mode=1,White,"$40,990"
2019 Tesla Model 3,2019,"15,627 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/819/099/7/d12ebf3a.jpg?w=197&h=148&q=85&mode=1,Blue,"$45,590"
2019 Tesla Model 3,2019,"16,034 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/724/968/3/18ecbac3.jpg?w=197&h=148&q=85&mode=1,White,"$45,590"
2018 Tesla Model 3,2018,"41,675 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/611/964/6/58aab844.jpg?w=197&h=148&q=85&mode=1,Black,"$37,590"
2018 Tesla Model 3,2018,"21,838 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/800/560/6/4b325d21.jpg?w=197&h=148&q=85&mode=1,Blue,"$38,590"
2018 Tesla Model 3,2018,"24,850 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/596/924/9/a5ec68df.jpg?w=197&h=148&q=85&mode=1,Black,"$38,590"
2018 Tesla Model 3,2018,"25,681 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/410/741/5/9f926dc3.jpg?w=197&h=148&q=85&mode=1,Black,"$38,590"
2018 Tesla Model 3,2018,"8,241 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/709/729/5/9239f37e.jpg?w=197&h=148&q=85&mode=1,Black,"$38,990"
2018 Tesla Model 3,2018,"39,210 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/474/759/7/70db343f.jpg?w=197&h=148&q=85&mode=1,Black,"$38,990"
2018 Tesla Model 3,2018,"9,409 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/800/635/1/a6ec36f2.jpg?w=197&h=148&q=85&mode=1,White,"$39,590"
2018 Tesla Model 3,2018,"13,307 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/235/973/1/09b37d3c.jpg?w=197&h=148&q=85&mode=1,Black,"$39,590"
2018 Tesla Model 3,2018,"30,577 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/709/724/5/676d51b9.jpg?w=197&h=148&q=85&mode=1,Black,"$39,590"
2018 Tesla Model 3,2018,"13,753 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/800/583/0/ef597cad.jpg?w=197&h=148&q=85&mode=1,Black,"$39,990"
2018 Tesla Model 3,2018,"13,241 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/775/104/4/1ebab96c.jpg?w=197&h=148&q=85&mode=1,Blue,"$41,990"
2018 Tesla Model 3,2018,"20,739 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/800/593/2/8e67414e.jpg?w=197&h=148&q=85&mode=1,Blue,"$41,990"
2018 Tesla Model 3,2018,"9,463 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/759/736/4/9c2704c2.jpg?w=197&h=148&q=85&mode=1,Black,"$42,590"
2018 Tesla Model 3,2018,"24,927 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/709/739/2/4ad09107.jpg?w=197&h=148&q=85&mode=1,Black,"$44,590"
2018 Tesla Model 3,2018,"5,650 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/819/048/6/c52d4990.jpg?w=197&h=148&q=85&mode=1,Black,"$44,990"
2017 Tesla Model S,2017,"35,086 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/744/106/0/502486c6.jpg?w=197&h=148&q=85&mode=1,Red,"$59,590"
2017 Tesla Model S,2017,"44,993 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/744/114/3/df3ae6ba.jpg?w=197&h=148&q=85&mode=1,Black,"$69,990"
2017 Tesla Model S,2017,"29,787 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/574/391/9/aa29c3c8.jpg?w=197&h=148&q=85&mode=1,Black,"$73,990"
