model,year,mileage,image,color,cost
2015 Kia Optima,2015,"83,308 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/531/525/8/18b28815.jpg?w=197&h=148&q=85&mode=1,Black,"$16,590"
2015 Kia Sportage,2015,"32,219 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/270/607/7/61a49b07.jpg?w=197&h=148&q=85&mode=1,Black,"$18,590"
2015 Kia Cadenza,2015,"27,533 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/759/672/1/e028933c.jpg?w=197&h=148&q=85&mode=1,Gray,"$18,990"
2015 Kia Optima,2015,"32,020 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/800/587/1/9aad7a5e.jpg?w=197&h=148&q=85&mode=1,Black,"$18,990"
2015 Kia K900,2015,"47,660 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/775/153/2/312bfe08.jpg?w=197&h=148&q=85&mode=1,White,"$20,990"
2014 Kia Rio,2014,"52,892 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/819/058/3/943d82cf.jpg?w=197&h=148&q=85&mode=1,Silver,"$10,990"
2014 Kia Forte,2014,"61,933 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/819/074/7/28a3ab31.jpg?w=197&h=148&q=85&mode=1,Red,"$10,990"
2014 Kia Soul,2014,"93,061 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/800/543/4/413028ef.jpg?w=197&h=148&q=85&mode=1,White,"$10,990"
2014 Kia Forte,2014,"100,250 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/635/513/5/05433838.jpg?w=197&h=148&q=85&mode=1,Silver,"$10,990"
2014 Kia Forte,2014,"52,561 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/521/670/5/e4f6b24f.jpg?w=197&h=148&q=85&mode=1,Silver,"$11,590"
2014 Kia Soul,2014,"53,689 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/819/114/3/69fe8ecc.jpg?w=197&h=148&q=85&mode=1,Green,"$11,590"
2014 Kia Forte,2014,"53,392 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/800/592/6/fdd259dc.jpg?w=197&h=148&q=85&mode=1,Gray,"$11,990"
2014 Kia Optima,2014,"100,348 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/666/414/4/d62d5d1a.jpg?w=197&h=148&q=85&mode=1,Brown,"$11,990"
2014 Kia Soul,2014,"46,526 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/819/048/1/fc31cdbd.jpg?w=197&h=148&q=85&mode=1,White,"$12,990"
2014 Kia Soul,2014,"50,505 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/574/437/1/9e88b25a.jpg?w=197&h=148&q=85&mode=1,Black,"$12,990"
2014 Kia Sportage,2014,"73,128 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/819/035/9/055afe0c.jpg?w=197&h=148&q=85&mode=1,White,"$12,990"
2014 Kia Optima,2014,"82,027 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/775/110/2/32d41616.jpg?w=197&h=148&q=85&mode=1,Burgundy,"$13,590"
2014 Kia Optima,2014,"43,985 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/819/056/7/ac1e9d26.jpg?w=197&h=148&q=85&mode=1,White,"$14,590"
2014 Kia Soul,2014,"53,740 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/819/071/4/afe63620.jpg?w=197&h=148&q=85&mode=1,Blue,"$14,990"
2014 Kia Sorento,2014,"75,576 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/709/740/9/598ee2cc.jpg?w=197&h=148&q=85&mode=1,Red,"$16,590"
2014 Kia Optima,2014,"33,667 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/775/176/9/24e8b7a2.jpg?w=197&h=148&q=85&mode=1,Burgundy,"$16,990"
2013 Kia Soul,2013,"70,001 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/819/021/7/7a7b0131.jpg?w=197&h=148&q=85&mode=1,Silver,"$10,600"
2013 Kia Forte,2013,"72,920 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/800/541/6/c98b9cf6.jpg?w=197&h=148&q=85&mode=1,Black,"$11,590"
2013 Kia Optima,2013,"92,724 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/709/729/2/6ff8dac0.jpg?w=197&h=148&q=85&mode=1,White,"$11,590"
2013 Kia Optima,2013,"75,315 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/800/640/4/782122cd.jpg?w=197&h=148&q=85&mode=1,Brown,"$13,590"
2013 Kia Soul,2013,"28,932 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/800/569/4/726485f3.jpg?w=197&h=148&q=85&mode=1,Gray,"$13,990"
2013 Kia Optima,2013,"54,093 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/709/752/9/b26806c5.jpg?w=197&h=148&q=85&mode=1,Gray,"$13,990"
2013 Kia Optima,2013,"49,707 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/611/897/7/95f261c5.jpg?w=197&h=148&q=85&mode=1,White,"$14,590"
2013 Kia Optima,2013,"79,982 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/800/564/7/19c454f8.jpg?w=197&h=148&q=85&mode=1,Black,"$14,990"
2013 Kia Optima,2013,"25,753 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/819/035/4/db8dc1c5.jpg?w=197&h=148&q=85&mode=1,Black,"$15,990"
2013 Kia Sportage,2013,"56,363 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/759/620/5/c7971b13.jpg?w=197&h=148&q=85&mode=1,Blue,"$15,990"
2012 Kia Soul,2012,"95,519 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/759/707/6/e833f10d.jpg?w=197&h=148&q=85&mode=1,Red,"$10,990"
2012 Kia Soul,2012,"102,646 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/819/095/3/91cfff20.jpg?w=197&h=148&q=85&mode=1,Green,"$10,990"
2012 Kia Sorento,2012,"72,388 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/819/006/8/b46089ac.jpg?w=197&h=148&q=85&mode=1,Gray,"$12,590"
