model,year,mileage,image,color,cost
2018 Audi A5,2018,"29,799 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/712/879/1/214cb5bf.jpg?w=197&h=148&q=85&mode=1,Gray,"$34,990"
2018 Audi A5,2018,"31,601 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/222/670/0/a53e8d25.jpg?w=197&h=148&q=85&mode=1,Gray,"$34,990"
2018 Audi A5,2018,"34,830 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/759/690/6/460d15d9.jpg?w=197&h=148&q=85&mode=1,Blue,"$34,990"
2018 Audi A5,2018,"37,104 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/819/073/0/cff5ff69.jpg?w=197&h=148&q=85&mode=1,Black,"$34,990"
2018 Audi Q5,2018,"19,634 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/800/610/4/d8f94799.jpg?w=197&h=148&q=85&mode=1,Gray,"$35,590"
2018 Audi A6,2018,"27,041 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/800/569/8/9c0cae65.jpg?w=197&h=148&q=85&mode=1,Blue,"$35,990"
2018 Audi Q5,2018,"27,998 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/819/001/9/d4cb2be1.jpg?w=197&h=148&q=85&mode=1,Silver,"$35,990"
2018 Audi A5,2018,"22,023 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/759/605/0/4385cd3e.jpg?w=197&h=148&q=85&mode=1,Black,"$36,590"
2018 Audi Q5,2018,"15,735 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/759/709/5/07fb2c6b.jpg?w=197&h=148&q=85&mode=1,Blue,"$36,990"
2018 Audi Q5,2018,"18,631 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/744/206/3/c70d0ac0.jpg?w=197&h=148&q=85&mode=1,Silver,"$36,990"
2018 Audi A5,2018,"19,350 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/792/392/4/f800c5e2.jpg?w=197&h=148&q=85&mode=1,Blue,"$36,990"
2018 Audi Q5,2018,"24,681 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/712/852/1/23c37dfc.jpg?w=197&h=148&q=85&mode=1,Black,"$36,990"
2018 Audi A5,2018,"3,308 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/775/175/5/65876abc.jpg?w=197&h=148&q=85&mode=1,White,"$37,990"
2018 Audi Q7,2018,"62,247 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/819/058/4/4deadc6d.jpg?w=197&h=148&q=85&mode=1,Gray,"$37,990"
2018 Audi Q7,2018,"32,227 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/759/723/8/cc5e1ffe.jpg?w=197&h=148&q=85&mode=1,Gray,"$38,990"
2018 Audi S5,2018,"51,699 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/196/593/4/4eaa1e03.jpg?w=197&h=148&q=85&mode=1,Black,"$40,990"
2018 Audi RS 5,2018,"18,588 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/635/520/3/6babae57.jpg?w=197&h=148&q=85&mode=1,Black,"$59,990"
2017 Audi A3,2017,"22,805 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/792/401/1/e1cadd75.jpg?w=197&h=148&q=85&mode=1,Blue,"$23,590"
2017 Audi A3,2017,"23,073 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/819/025/3/53e930de.jpg?w=197&h=148&q=85&mode=1,White,"$23,590"
2017 Audi A3,2017,"34,848 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/574/364/5/3a15029a.jpg?w=197&h=148&q=85&mode=1,Black,"$23,990"
2017 Audi A3,2017,"40,932 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/474/722/9/7ff2fe9b.jpg?w=197&h=148&q=85&mode=1,Gray,"$23,990"
2017 Audi A3,2017,"38,405 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/759/723/2/1698c16c.jpg?w=197&h=148&q=85&mode=1,Black,"$24,590"
2017 Audi A4,2017,"19,469 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/744/174/8/5e5b1d71.jpg?w=197&h=148&q=85&mode=1,Silver,"$24,990"
2017 Audi A3,2017,"25,225 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/800/578/7/de9a508e.jpg?w=197&h=148&q=85&mode=1,Gray,"$24,990"
2017 Audi A4,2017,"27,184 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/819/078/8/46144d38.jpg?w=197&h=148&q=85&mode=1,Red,"$24,990"
2017 Audi A4,2017,"31,462 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/501/167/9/7196abbe.jpg?w=197&h=148&q=85&mode=1,White,"$24,990"
2017 Audi Q3,2017,"38,912 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/818/991/2/bad2755d.jpg?w=197&h=148&q=85&mode=1,Silver,"$24,990"
2017 Audi A4,2017,"44,805 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/775/143/3/9b1ad7f2.jpg?w=197&h=148&q=85&mode=1,Gray,"$24,990"
2017 Audi A4,2017,"45,790 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/819/040/5/1c34f5ba.jpg?w=197&h=148&q=85&mode=1,Silver,"$24,990"
2017 Audi A4,2017,"49,965 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/744/103/7/e931f0e5.jpg?w=197&h=148&q=85&mode=1,White,"$24,990"
2017 Audi A4,2017,"52,380 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/524/688/4/4989c33f.jpg?w=197&h=148&q=85&mode=1,Black,"$24,990"
2017 Audi Q5,2017,"67,102 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/800/666/2/553307a7.jpg?w=197&h=148&q=85&mode=1,Black,"$24,990"
2017 Audi A6,2017,"61,883 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/775/158/3/86fd49e1.jpg?w=197&h=148&q=85&mode=1,Gray,"$25,590"
2017 Audi A4,2017,"30,584 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/521/639/7/2b413a93.jpg?w=197&h=148&q=85&mode=1,Gray,"$25,990"
2017 Audi A4,2017,"32,873 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/725/032/1/b2548407.jpg?w=197&h=148&q=85&mode=1,Black,"$25,990"
2017 Audi A4,2017,"37,333 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/744/209/4/bec3244a.jpg?w=197&h=148&q=85&mode=1,Gray,"$25,990"
2017 Audi A4,2017,"25,385 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/487/904/3/e3d04cc3.jpg?w=197&h=148&q=85&mode=1,Black,"$26,590"
2017 Audi A3,2017,"21,371 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/487/913/0/a3f0ca1c.jpg?w=197&h=148&q=85&mode=1,Gray,"$26,990"
2017 Audi A4,2017,"34,815 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/441/109/4/5e2998be.jpg?w=197&h=148&q=85&mode=1,White,"$26,990"
2017 Audi A4,2017,"35,162 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/818/992/2/858dc21c.jpg?w=197&h=148&q=85&mode=1,White,"$26,990"
2017 Audi A4,2017,"46,319 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/775/162/5/0ea90e0a.jpg?w=197&h=148&q=85&mode=1,Gray,"$26,990"
2017 Audi A6,2017,"26,098 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/345/023/1/7124fe23.jpg?w=197&h=148&q=85&mode=1,Gray,"$27,590"
2017 Audi Q5,2017,"16,093 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/792/412/1/14de010c.jpg?w=197&h=148&q=85&mode=1,Gray,"$28,590"
2017 Audi A6,2017,"23,995 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/384/464/1/9406ef2a.jpg?w=197&h=148&q=85&mode=1,Black,"$28,590"
2017 Audi A4,2017,"36,343 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/725/056/1/c685e6ad.jpg?w=197&h=148&q=85&mode=1,Silver,"$28,590"
2017 Audi A4,2017,"21,877 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/744/215/3/a0d522ff.jpg?w=197&h=148&q=85&mode=1,White,"$28,990"
2017 Audi A4,2017,"33,849 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/695/293/5/4345a8a6.jpg?w=197&h=148&q=85&mode=1,Blue,"$28,990"
2017 Audi Q5,2017,"16,627 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/712/818/7/d43be1fb.jpg?w=197&h=148&q=85&mode=1,Gray,"$29,590"
2017 Audi A6,2017,"27,714 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/775/128/6/b93ffff2.jpg?w=197&h=148&q=85&mode=1,Silver,"$29,590"
2017 Audi A6,2017,"14,837 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/092/677/7/b708c893.jpg?w=197&h=148&q=85&mode=1,Black,"$30,990"
2017 Audi A6,2017,"52,439 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/666/380/6/5d58abc5.jpg?w=197&h=148&q=85&mode=1,Black,"$31,990"
2017 Audi A4,2017,"17,617 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/819/016/9/73d29f63.jpg?w=197&h=148&q=85&mode=1,Black,"$32,590"
2017 Audi Q7,2017,"36,790 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/695/303/3/80ba03f3.jpg?w=197&h=148&q=85&mode=1,Gray,"$38,590"
2017 Audi A7,2017,"21,151 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/653/903/3/c42abae1.jpg?w=197&h=148&q=85&mode=1,Black,"$39,590"
2017 Audi A7,2017,"38,527 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/819/099/8/2eeb23f5.jpg?w=197&h=148&q=85&mode=1,Blue,"$40,590"
2017 Audi A7,2017,"29,165 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/397/546/7/e42584b5.jpg?w=197&h=148&q=85&mode=1,Red,"$40,990"
2017 Audi Q7,2017,"23,318 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/759/597/6/707af501.jpg?w=197&h=148&q=85&mode=1,Gray,"$43,990"
2017 Audi S6,2017,"36,461 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/775/139/5/13ff6f0f.jpg?w=197&h=148&q=85&mode=1,Black,"$44,990"
2016 Audi A3,2016,"74,031 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/818/986/2/fd82196a.jpg?w=197&h=148&q=85&mode=1,White,"$18,990"
2016 Audi A3 Sportback e-tron,2016,"31,718 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/819/061/8/d820a323.jpg?w=197&h=148&q=85&mode=1,Gray,"$20,990"
2016 Audi A4,2016,"43,140 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/759/675/1/6569aaf9.jpg?w=197&h=148&q=85&mode=1,Gray,"$21,590"
2016 Audi A4,2016,"34,796 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/800/558/9/e90db9cf.jpg?w=197&h=148&q=85&mode=1,White,"$21,990"
2016 Audi A4,2016,"44,324 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/397/622/1/8a4212d9.jpg?w=197&h=148&q=85&mode=1,White,"$21,990"
2016 Audi Q3,2016,"61,147 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/800/657/2/bda0bab8.jpg?w=197&h=148&q=85&mode=1,Black,"$21,990"
2016 Audi Q3,2016,"62,981 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/800/640/1/88e0f291.jpg?w=197&h=148&q=85&mode=1,Black,"$21,990"
2016 Audi A4,2016,"36,826 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/800/622/4/b5782ec3.jpg?w=197&h=148&q=85&mode=1,Gray,"$22,590"
2016 Audi A4,2016,"37,471 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/818/983/6/8526ee0e.jpg?w=197&h=148&q=85&mode=1,Black,"$22,590"
2016 Audi A5,2016,"67,888 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/521/602/7/84e40f09.jpg?w=197&h=148&q=85&mode=1,Silver,"$23,590"
2016 Audi A6,2016,"40,447 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/744/118/1/1de865cf.jpg?w=197&h=148&q=85&mode=1,Silver,"$24,990"
2016 Audi A6,2016,"52,808 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/800/668/0/66c14109.jpg?w=197&h=148&q=85&mode=1,Black,"$24,990"
