model,year,mileage,image,color,cost
2018 Dodge Charger,2018,"17,622 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/501/138/0/9ec4a66d.jpg?w=197&h=148&q=85&mode=1,Orange,"$39,590"
2018 Dodge Charger,2018,"6,401 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/725/007/7/40d75d90.jpg?w=197&h=148&q=85&mode=1,Orange,"$39,990"
2018 Dodge Charger,2018,"40,993 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/800/577/9/04af8b48.jpg?w=197&h=148&q=85&mode=1,Red,"$39,990"
2018 Dodge Charger,2018,"15,805 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/800/576/7/cf3c5a5c.jpg?w=197&h=148&q=85&mode=1,Gray,"$42,590"
2018 Dodge Challenger,2018,"1,713 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/775/167/7/0de11109.jpg?w=197&h=148&q=85&mode=1,Red,"$44,990"
2018 Dodge Charger,2018,"19,621 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/292/454/5/1d5214c6.jpg?w=197&h=148&q=85&mode=1,Orange,"$45,990"
2018 Dodge Challenger,2018,"2,135 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/819/010/6/128f258d.jpg?w=197&h=148&q=85&mode=1,Gray,"$61,990"
2017 Dodge Journey,2017,"25,694 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/819/039/8/5a959f9b.jpg?w=197&h=148&q=85&mode=1,Red,"$15,990"
2017 Dodge Journey,2017,"44,660 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/759/659/3/b77c817e.jpg?w=197&h=148&q=85&mode=1,Gray,"$16,990"
2017 Dodge Grand Caravan Passenger,2017,"49,366 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/514/562/6/6d0ee480.jpg?w=197&h=148&q=85&mode=1,Silver,"$16,990"
2017 Dodge Grand Caravan Passenger,2017,"70,667 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/819/090/2/05ed3523.jpg?w=197&h=148&q=85&mode=1,White,"$16,990"
2017 Dodge Journey,2017,"42,747 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/744/120/0/ad83e497.jpg?w=197&h=148&q=85&mode=1,Red,"$17,990"
2017 Dodge Journey,2017,"27,323 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/819/065/7/76dd3290.jpg?w=197&h=148&q=85&mode=1,Gray,"$19,990"
2017 Dodge Journey,2017,"29,617 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/744/134/2/3693d7a0.jpg?w=197&h=148&q=85&mode=1,Black,"$19,990"
2017 Dodge Journey,2017,"30,285 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/725/024/7/a07a0676.jpg?w=197&h=148&q=85&mode=1,Red,"$20,990"
2017 Dodge Charger,2017,"72,856 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/819/053/0/155ab8d6.jpg?w=197&h=148&q=85&mode=1,Black,"$20,990"
2017 Dodge Journey,2017,"25,893 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/800/579/7/c0299763.jpg?w=197&h=148&q=85&mode=1,Red,"$21,590"
2017 Dodge Charger,2017,"58,306 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/775/111/9/6ae80991.jpg?w=197&h=148&q=85&mode=1,Gray,"$21,590"
2017 Dodge Charger,2017,"58,522 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/666/428/1/8f7cf0eb.jpg?w=197&h=148&q=85&mode=1,Gray,"$21,990"
2017 Dodge Challenger,2017,"69,345 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/819/039/0/517b8560.jpg?w=197&h=148&q=85&mode=1,White,"$22,990"
2017 Dodge Challenger,2017,"38,045 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/759/725/4/c5b4d354.jpg?w=197&h=148&q=85&mode=1,Silver,"$24,990"
2017 Dodge Challenger,2017,"27,484 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/724/959/6/7cd99700.jpg?w=197&h=148&q=85&mode=1,Red,"$25,590"
2017 Dodge Challenger,2017,"21,307 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/653/844/2/e9aa0c78.jpg?w=197&h=148&q=85&mode=1,Silver,"$25,990"
2017 Dodge Challenger,2017,"63,813 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/487/981/8/ee3eb9e1.jpg?w=197&h=148&q=85&mode=1,Silver,"$25,990"
2017 Dodge Challenger,2017,"29,621 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/744/187/6/20c3024a.jpg?w=197&h=148&q=85&mode=1,White,"$26,590"
2017 Dodge Challenger,2017,"40,632 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/292/406/4/84330ed5.jpg?w=197&h=148&q=85&mode=1,Black,"$26,590"
2017 Dodge Charger,2017,"50,410 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/792/395/2/db368d41.jpg?w=197&h=148&q=85&mode=1,Black,"$26,990"
2017 Dodge Challenger,2017,"18,249 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/596/949/8/6dbbb4a1.jpg?w=197&h=148&q=85&mode=1,Green,"$28,590"
2017 Dodge Charger,2017,"41,510 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/759/687/3/c2533f9e.jpg?w=197&h=148&q=85&mode=1,White,"$28,590"
2017 Dodge Challenger,2017,"48,305 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/712/858/0/3551c304.jpg?w=197&h=148&q=85&mode=1,Blue,"$28,590"
2017 Dodge Challenger,2017,"45,669 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/712/828/0/ac99eb16.jpg?w=197&h=148&q=85&mode=1,White,"$28,990"
2017 Dodge Challenger,2017,"29,059 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/744/185/8/d085960b.jpg?w=197&h=148&q=85&mode=1,Yellow,"$29,590"
2017 Dodge Challenger,2017,"31,850 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/531/539/0/ece57956.jpg?w=197&h=148&q=85&mode=1,Silver,"$29,590"
2017 Dodge Challenger,2017,"32,210 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/800/614/4/a72587ad.jpg?w=197&h=148&q=85&mode=1,Black,"$29,590"
2017 Dodge Durango,2017,"25,694 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/611/825/7/847676aa.jpg?w=197&h=148&q=85&mode=1,Black,"$29,990"
2017 Dodge Challenger,2017,"35,798 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/819/117/0/d89f8ce3.jpg?w=197&h=148&q=85&mode=1,Red,"$29,990"
2017 Dodge Challenger,2017,"39,368 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/474/708/5/faee23dc.jpg?w=197&h=148&q=85&mode=1,Black,"$30,590"
2017 Dodge Charger,2017,"41,092 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/474/777/3/3b91c440.jpg?w=197&h=148&q=85&mode=1,Black,"$30,590"
2017 Dodge Challenger,2017,"27,089 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/759/684/1/4a91a51b.jpg?w=197&h=148&q=85&mode=1,Black,"$30,990"
2017 Dodge Challenger,2017,"38,694 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/819/021/2/7a0a0686.jpg?w=197&h=148&q=85&mode=1,Red,"$30,990"
2017 Dodge Charger,2017,"27,336 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/514/502/1/a878f96d.jpg?w=197&h=148&q=85&mode=1,White,"$31,990"
2017 Dodge Durango,2017,"31,336 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/437/319/0/a2dab6b3.jpg?w=197&h=148&q=85&mode=1,Black,"$31,990"
2017 Dodge Charger,2017,"26,905 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/531/554/6/ad13bef4.jpg?w=197&h=148&q=85&mode=1,Gray,"$32,590"
2017 Dodge Charger,2017,"31,479 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/611/863/7/25f77cb8.jpg?w=197&h=148&q=85&mode=1,Black,"$32,590"
2017 Dodge Challenger,2017,"19,723 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/611/948/6/cf9b42e7.jpg?w=197&h=148&q=85&mode=1,Silver,"$32,990"
2017 Dodge Challenger,2017,"15,906 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/635/554/7/1af8dc5c.jpg?w=197&h=148&q=85&mode=1,Blue,"$33,590"
2017 Dodge Challenger,2017,"33,339 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/712/850/3/fd716a64.jpg?w=197&h=148&q=85&mode=1,White,"$33,590"
2017 Dodge Durango,2017,"35,629 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/818/993/9/7fa4a061.jpg?w=197&h=148&q=85&mode=1,Black,"$35,590"
2017 Dodge Charger,2017,"14,529 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/819/031/6/b5f038cb.jpg?w=197&h=148&q=85&mode=1,Black,"$35,990"
2017 Dodge Challenger,2017,"23,808 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/596/839/1/745daea6.jpg?w=197&h=148&q=85&mode=1,Orange,"$36,990"
2017 Dodge Challenger,2017,"8,415 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/712/798/0/0e955843.jpg?w=197&h=148&q=85&mode=1,Gray,"$37,590"
2017 Dodge Challenger,2017,"29,437 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/819/083/1/0f140b23.jpg?w=197&h=148&q=85&mode=1,Gray,"$37,590"
2017 Dodge Charger,2017,"28,516 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/450/411/0/61409fe9.jpg?w=197&h=148&q=85&mode=1,Yellow,"$37,990"
2017 Dodge Charger,2017,"28,905 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/725/044/1/cb015ec3.jpg?w=197&h=148&q=85&mode=1,Orange,"$37,990"
2017 Dodge Charger,2017,"31,544 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/819/092/2/7bedd024.jpg?w=197&h=148&q=85&mode=1,Gray,"$37,990"
2017 Dodge Charger,2017,"16,210 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/744/202/9/4d1a3046.jpg?w=197&h=148&q=85&mode=1,Black,"$39,990"
2017 Dodge Charger,2017,"2,783 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/514/572/2/b7a987f8.jpg?w=197&h=148&q=85&mode=1,White,"$41,990"
2017 Dodge Charger,2017,"14,781 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/487/842/8/fb25ab40.jpg?w=197&h=148&q=85&mode=1,Black,"$41,990"
2017 Dodge Charger,2017,"14,768 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/666/444/8/8afd5182.jpg?w=197&h=148&q=85&mode=1,Red,"$47,590"
2017 Dodge Challenger,2017,"38,928 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/775/177/6/62d90884.jpg?w=197&h=148&q=85&mode=1,Gray,"$51,990"
2016 Dodge Dart,2016,"81,676 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/759/739/7/d50f764d.jpg?w=197&h=148&q=85&mode=1,Gray,"$11,990"
