model,year,mileage,image,color,cost
2016 Honda Civic Sedan,2016,"56,768 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/373/708/7/b525e133.jpg?w=197&h=148&q=85&mode=1,Gray,"$13,795"
2016 Honda Accord Sedan,2016,"77,575 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/712/366/9/5a9f1114.jpg?w=197&h=148&q=85&mode=1,White Orchid Pearl,"$13,995"
2016 Honda Civic Sedan,2016,"41,619 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/461/278/3/9eba9be0.jpg?w=197&h=148&q=85&mode=1,Crystal Black Pearl,"$14,900"
2016 Honda CR-V,2016,"76,046 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/200/600/422/8/9f828be7.jpg?w=197&h=148&q=85&mode=1,White,"$16,995"
2016 Honda CR-V,2016,"28,755 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/314/074/8/aad18007.jpg?w=197&h=148&q=85&mode=1,Alabaster Silver Metallic,"$17,749"
2016 Honda CR-V,2016,"31,158 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/569/847/1/3de84cbc.jpg?w=197&h=148&q=85&mode=1,Gray,"$17,875"
2016 Honda Pilot,2016,"39,000 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/569/847/9/c2a7f373.jpg?w=197&h=148&q=85&mode=1,Not Given,"$25,995"
2015 Honda Civic Sedan,2015,"48,451 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/597/605/6/8e2e279f.jpg?w=197&h=148&q=85&mode=1,Body In Prime,"$14,900"
2015 Honda Accord Sedan,2015,"38,653 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/434/568/6/7575ecab.jpg?w=197&h=148&q=85&mode=1,Crystal Black Pearl,"$15,900"
2014 Honda Civic Sedan,2014,"36,615 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/200/875/922/3/add99c9a.jpg?w=197&h=148&q=85&mode=1,Crimson Pearl,"$11,995"
2013 Honda CR-V,2013,"88,700 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/063/652/4/2bb50110.jpg?w=197&h=148&q=85&mode=1,Not Given,"$13,500"
2012 Honda Civic Sdn,2012,"56,177 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/298/319/3/9bed8f70.jpg?w=197&h=148&q=85&mode=1,Crystal Black Pearl,"$10,394"
2012 Honda Odyssey,2012,"34,098 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/818/358/7/1aaa96e3.jpg?w=197&h=148&q=85&mode=1,Maroon,"$15,595"
2005 Honda Civic Sdn,2005,"111,225 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/628/470/6/26d6dd7a.jpg?w=197&h=148&q=85&mode=1,Gray,"$4,995"
2018 Honda Civic Sedan,2018,N/A,https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/646/597/3/e2ad4e4c.jpg?w=197&h=148&q=85&mode=1,Not Given,"$29,850"
