model,year,mileage,image,color,cost
2014 Hyundai Elantra,2014,"64,877 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/819/095/1/64db5a5e.jpg?w=197&h=148&q=85&mode=1,Silver,"$11,990"
2014 Hyundai Sonata,2014,"69,080 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/653/815/2/0dd5eeef.jpg?w=197&h=148&q=85&mode=1,White,"$11,990"
2014 Hyundai Sonata,2014,"101,072 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/744/216/6/45c284fa.jpg?w=197&h=148&q=85&mode=1,Red,"$11,990"
2014 Hyundai Veloster,2014,"60,594 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/819/080/2/8eb6e7d1.jpg?w=197&h=148&q=85&mode=1,Gray,"$12,990"
2014 Hyundai Azera,2014,"74,812 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/759/616/0/a2b7278c.jpg?w=197&h=148&q=85&mode=1,Silver,"$12,990"
2014 Hyundai Veloster,2014,"31,479 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/437/351/4/4ab8bbda.jpg?w=197&h=148&q=85&mode=1,Gray,"$13,590"
2014 Hyundai Elantra,2014,"30,688 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/474/731/3/dedba2ef.jpg?w=197&h=148&q=85&mode=1,Silver,"$13,990"
2014 Hyundai Elantra,2014,"8,964 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/819/042/1/36abc71e.jpg?w=197&h=148&q=85&mode=1,Red,"$14,990"
2014 Hyundai Santa Fe Sport,2014,"71,740 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/819/112/2/b64a117a.jpg?w=197&h=148&q=85&mode=1,White,"$14,990"
2014 Hyundai Santa Fe,2014,"78,785 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/744/098/6/d720bdbb.jpg?w=197&h=148&q=85&mode=1,Silver,"$16,590"
2013 Hyundai Elantra,2013,"95,025 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/800/552/0/dd0ae2ec.jpg?w=197&h=148&q=85&mode=1,Silver,"$10,590"
2013 Hyundai Veloster,2013,"101,668 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/819/028/8/113925a3.jpg?w=197&h=148&q=85&mode=1,Silver,"$10,900"
2013 Hyundai Elantra,2013,"83,258 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/819/101/6/90296f66.jpg?w=197&h=148&q=85&mode=1,Gray,"$10,990"
2013 Hyundai Sonata,2013,"95,791 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/501/150/7/63e2dfad.jpg?w=197&h=148&q=85&mode=1,Blue,"$10,990"
2013 Hyundai Elantra,2013,"55,961 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/611/850/8/5ce2c86e.jpg?w=197&h=148&q=85&mode=1,Beige,"$11,590"
2013 Hyundai Elantra,2013,"64,000 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/318/359/2/280593d0.jpg?w=197&h=148&q=85&mode=1,Gray,"$11,590"
2013 Hyundai Elantra,2013,"64,059 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/501/236/2/4356d0b1.jpg?w=197&h=148&q=85&mode=1,Red,"$11,590"
2013 Hyundai Elantra,2013,"69,335 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/635/562/8/39c3a8d0.jpg?w=197&h=148&q=85&mode=1,Black,"$11,590"
2013 Hyundai Elantra,2013,"77,634 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/819/005/6/af07de8d.jpg?w=197&h=148&q=85&mode=1,Blue,"$11,590"
2013 Hyundai Elantra,2013,"94,287 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/596/831/3/e46b3de1.jpg?w=197&h=148&q=85&mode=1,Red,"$11,590"
2013 Hyundai Sonata,2013,"98,800 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/800/539/5/cf739851.jpg?w=197&h=148&q=85&mode=1,Silver,"$11,590"
2013 Hyundai Elantra,2013,"45,023 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/775/106/1/cd51d71a.jpg?w=197&h=148&q=85&mode=1,Black,"$11,990"
2013 Hyundai Elantra,2013,"50,425 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/305/554/7/54fbc2bb.jpg?w=197&h=148&q=85&mode=1,Silver,"$11,990"
2013 Hyundai Elantra,2013,"52,739 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/819/057/1/21ef2ea7.jpg?w=197&h=148&q=85&mode=1,Silver,"$11,990"
2013 Hyundai Elantra,2013,"54,538 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/635/603/4/117a9ed6.jpg?w=197&h=148&q=85&mode=1,White,"$11,990"
2013 Hyundai Sonata,2013,"55,553 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/759/696/4/95585309.jpg?w=197&h=148&q=85&mode=1,Silver,"$11,990"
2013 Hyundai Elantra,2013,"59,107 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/800/620/0/0e8bdf2f.jpg?w=197&h=148&q=85&mode=1,Blue,"$11,990"
2013 Hyundai Sonata,2013,"59,330 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/681/225/1/938a8634.jpg?w=197&h=148&q=85&mode=1,White,"$11,990"
2013 Hyundai Elantra,2013,"67,128 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/531/524/0/6958fcdc.jpg?w=197&h=148&q=85&mode=1,Silver,"$11,990"
2013 Hyundai Sonata,2013,"80,457 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/744/140/7/f9f5c932.jpg?w=197&h=148&q=85&mode=1,Silver,"$11,990"
2013 Hyundai Sonata,2013,"82,527 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/800/589/2/cdcb7a70.jpg?w=197&h=148&q=85&mode=1,Silver,"$11,990"
2013 Hyundai Sonata,2013,"84,067 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/775/140/1/07554cf5.jpg?w=197&h=148&q=85&mode=1,Black,"$11,990"
2013 Hyundai Sonata,2013,"88,746 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/724/992/1/6f962c70.jpg?w=197&h=148&q=85&mode=1,Blue,"$11,990"
2013 Hyundai Sonata,2013,"93,236 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/800/618/6/a47e446d.jpg?w=197&h=148&q=85&mode=1,Silver,"$11,990"
2013 Hyundai Sonata,2013,"98,416 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/744/104/8/c5f1a8ed.jpg?w=197&h=148&q=85&mode=1,White,"$11,990"
2013 Hyundai Elantra,2013,"56,075 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/724/950/2/fa930d26.jpg?w=197&h=148&q=85&mode=1,Red,"$12,590"
2013 Hyundai Elantra,2013,"65,024 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/635/587/9/744c4661.jpg?w=197&h=148&q=85&mode=1,Gray,"$12,590"
2013 Hyundai Sonata,2013,"70,148 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/681/219/6/98bafe3e.jpg?w=197&h=148&q=85&mode=1,Silver,"$12,590"
2013 Hyundai Elantra,2013,"42,186 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/819/065/0/fa57d24b.jpg?w=197&h=148&q=85&mode=1,Gray,"$12,990"
2013 Hyundai Elantra,2013,"49,759 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/501/190/0/1a464008.jpg?w=197&h=148&q=85&mode=1,Silver,"$12,990"
2013 Hyundai Elantra,2013,"54,795 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/744/163/8/d21f024b.jpg?w=197&h=148&q=85&mode=1,Gray,"$12,990"
